source,auteur,date,phrase,aspect,sentiment,flag,gravite,prob_negative,prob_positive,prob_neutral
page_NSIA,Aka Aka,2025-07-03,nsia banque cote d ivoire ce que veulent vos clients c est de pouvoir faire des operations via wave cote d ivoire vos clients eviteront ces rangs aux caisses car vos guichets automatiques ne fonctionnent pas la plupart du temps simplifiez nous la vie,guichet,positif,Très positif,Aucune,0.0159,0.9683,0.0157
page_NSIA,Aka Aka,2025-07-03,nsia banque cote d ivoire ce que veulent vos clients c est de pouvoir faire des operations via wave cote d ivoire vos clients eviteront ces rangs aux caisses car vos guichets automatiques ne fonctionnent pas la plupart du temps simplifiez nous la vie,service client,positif,Très positif,Aucune,0.0159,0.9683,0.0157
page_NSIA,Aka Aka,2025-07-03,nsia banque cote d ivoire ce que veulent vos clients c est de pouvoir faire des operations via wave cote d ivoire vos clients eviteront ces rangs aux caisses car vos guichets automatiques ne fonctionnent pas la plupart du temps simplifiez nous la vie,retrait,positif,Très positif,Aucune,0.0159,0.9683,0.0157
page_NSIA,Ya Donfryck,2025-07-10,nsia banque cote d ivoire pouvez m aider a me reconnecter a mon application nsia banque direct,application,positif,Très positif,Aucune,0.0123,0.9697,0.018
page_NSIA,Diakaridia Yagabe Coulibaly,2025-07-10,4 fois que je suis alle faire mon application et ils ont toujours refuse de le faire nsia yop zi revoyez votre comportement,application,negatif,Très négatif,Très critique,1.0,0.0,0.0
page_NSIA,Okêto Elle-même,2025-07-10,un gros flop virement du compte a un autre impossible franchement je deconseille,virement,negatif,Très négatif,Très critique,0.9763,0.0108,0.0129
page_NSIA,Okêto Elle-même,2025-07-10,un gros flop virement du compte a un autre impossible franchement je deconseille,gestionnaire,negatif,Très négatif,Très critique,0.9763,0.0108,0.0129
page_NSIA,Solange Kanéné,2025-07-03,pour avoir un pret puffff,prêt,negatif,Très négatif,Très critique,0.9686,0.0092,0.0222
page_NSIA,Arsene K. Soro,2025-07-03,c est pendant la periode des virements que vous arretez vos comptes,virement,neutre,Très négatif,Très critique,0.8127,0.0118,0.1756
page_NSIA,Adora's Blessing,2025-07-03,bien recu mais j ai serieux probleme avec le solde de mon compte courant comment faire pour resoudre ce probleme demain lundi si la banque se sera indisponible c est aujourd hui voulant faire le retrait que j ai constate que le solde qui m a ete envoye n est pas ce qui est sur mon compte je verifie mon solde il y a 100 000 qui manque je n ai pas recu message non plus de retrait d argent sur mon compte,retrait,negatif,Très négatif,Très critique,0.9724,0.0113,0.0162
page_NSIA,Haudrey Konan Naelle,2025-07-03,a quel moment vous repondez aux clients aucun de vos numeros ne decroche par mail on en parle pas,service client,neutre,Neutre,Aucune,0.0143,0.0153,0.9704
page_NSIA,Sodeci Tuyaux Cassés Korhogo,2025-07-03,cette histoire de pret c est pour appauvrir les jeunes entrepreneurs,prêt,negatif,Très négatif,Très critique,0.9768,0.0116,0.0115
page_NSIA,Mr Badra Aly,2025-07-03,j aimerais savoir les conditions de pret dans votre structure,prêt,positif,Très positif,Aucune,0.0108,0.9074,0.0818
page_NSIA,Bi Toa Raymond Vamé,2025-07-10,le premier retrait il faut combien de temps pour le deuxieme retrait,retrait,neutre,Neutre,Aucune,0.0149,0.0139,0.9712
page_NSIA,Bi Toa Raymond Vamé,2025-07-10,j aimerais savoir les plafond de la carte bancaire saphir nsia,carte,neutre,Neutre,Aucune,0.0081,0.0317,0.9602
page_NSIA,Lyse-marie Marilyne Marco,2025-06-26,un pret de 100 a 250 millions et un remboursement sur 84 mois le systeme bancaire de la sous region contribue a appauvrir la population quoi servent vos etudes et voyages en occident un pret immobilier c est minimum 20 ans,prêt,negatif,Très négatif,Très critique,0.9766,0.0111,0.0123
page_NSIA,Solange Kanéné,2025-07-03,et tu disposes du pret en combien de temps,prêt,neutre,Légèrement positif,Aucune,0.0131,0.3512,0.6357
page_NSIA,Stephen Marc Nguessan,2025-06-26,super bienvenue aux clients de bondoukou,service client,positif,Très positif,Aucune,0.0131,0.971,0.0159
page_NSIA,Dedou Anicet,2025-06-26,une seule agence c est pas normal pour cette grande ville nsia banque cote d ivoire,agence,negatif,Très négatif,Très critique,0.9759,0.0106,0.0135
page_NSIA,Battey Alex Kouassi,2025-06-26,faite le virement on attend ca,virement,neutre,Neutre,Aucune,0.0134,0.0218,0.9647
page_NSIA,Clément Gnagnini,2025-06-26,on attend une agence a beoumi,agence,neutre,Neutre,Aucune,0.0095,0.0167,0.9738
page_NSIA,Zacharie Gué,2025-07-03,un peu si et si votre gab fonctionne les fins du mois,guichet,positif,Neutre,Aucune,0.0262,0.0366,0.9372
page_NSIA,Kouame Nicaise,2025-06-26,enfin c est pour quand l agence de tanda,agence,neutre,Très positif,Aucune,0.0077,0.8275,0.1648
page_NSIA,Marino Kouame,2025-06-26,pour un retrait,retrait,neutre,Neutre,Aucune,0.0098,0.0138,0.9764
page_NSIA,Justin Koffi,2025-06-26,ce matin au guichet,guichet,neutre,Neutre,Aucune,0.0089,0.0207,0.9704
page_NSIA,Justin Koffi,2025-06-26,pour un retrait l argent n est pas sortie mais j ai ete debite,retrait,neutre,Neutre,Aucune,0.0089,0.0207,0.9704
page_NSIA,Awoh Florent Yapo,2025-06-26,svp j ai une nouvelle carte saphir je suis le processus mais jusque la le code otp n apparait pas plus d une heure depuis des jours je vous ai ecrit aussi inbox,carte,neutre,Neutre,Aucune,0.1677,0.1882,0.6441
page_NSIA,Badolo Pima Nicolas,2025-06-26,comment faire pour appeller a l agence nsia d anyama,agence,neutre,Neutre,Aucune,0.0094,0.0743,0.9162
page_NSIA,Milanho Lenoir Jean Marc,2025-06-26,bonjour ici svp dites moi si nsia banque a deja fait le virement de ce mois car je recois plus de message puis mon application est desactivee urgent,virement,negatif,Très négatif,Très critique,0.9667,0.0166,0.0168
page_NSIA,Milanho Lenoir Jean Marc,2025-06-26,bonjour ici svp dites moi si nsia banque a deja fait le virement de ce mois car je recois plus de message puis mon application est desactivee urgent,application,negatif,Très négatif,Très critique,0.9667,0.0166,0.0168
page_NSIA,Alfred Konan,2025-06-26,revoyez votre accueil pour une simple operation on doit passer une journee en agence c,agence,neutre,Très négatif,Très critique,1.0,0.0,0.0
page_NSIA,Milanho Lenoir Jean Marc,2025-06-26,nsia c est quand les virements de ce mois ci,virement,neutre,Neutre,Aucune,0.012,0.0143,0.9737
page_NSIA,Etienne Sede Byy,2025-06-26,bonjour nsia banque je suis m by etienne mon compte est domicilie a daloa j ai fais une demande de transfert de ma carte bancaire a l agence de soubre ou je reside a present et cela depuis la fin du mois de mai la date d expiration etait fin avril je vous prie de bien vouloir repondre a ma sollicitation dans un delai raisonnable excellente semaine a vous,virement,positif,Très positif,Aucune,0.0099,0.9318,0.0583
page_NSIA,Etienne Sede Byy,2025-06-26,bonjour nsia banque je suis m by etienne mon compte est domicilie a daloa j ai fais une demande de transfert de ma carte bancaire a l agence de soubre ou je reside a present et cela depuis la fin du mois de mai la date d expiration etait fin avril je vous prie de bien vouloir repondre a ma sollicitation dans un delai raisonnable excellente semaine a vous,carte,positif,Très positif,Aucune,0.0099,0.9318,0.0583
page_NSIA,Etienne Sede Byy,2025-06-26,bonjour nsia banque je suis m by etienne mon compte est domicilie a daloa j ai fais une demande de transfert de ma carte bancaire a l agence de soubre ou je reside a present et cela depuis la fin du mois de mai la date d expiration etait fin avril je vous prie de bien vouloir repondre a ma sollicitation dans un delai raisonnable excellente semaine a vous,agence,positif,Très positif,Aucune,0.0099,0.9318,0.0583
page_NSIA,Zoumy Kone,2025-06-26,mon compte a ete debite sans que je ne pu avoir l argent tout le salaire,virement,negatif,Très négatif,Très critique,0.9278,0.0134,0.0589
page_NSIA,Samuel Gonzxe Gueu,2025-06-26,une carte qui ne sert pas,carte,neutre,Très négatif,Très critique,0.9695,0.0096,0.0209
page_NSIA,Siaka Sylla Ibn Cheick,2025-07-03,j ai fait ma demande de transfert de carte bancaire depuis le 30 mai et aujourd hui 30 juin pas de trace ni de suite,virement,neutre,Neutre,Aucune,0.0078,0.029,0.9633
page_NSIA,Siaka Sylla Ibn Cheick,2025-07-03,j ai fait ma demande de transfert de carte bancaire depuis le 30 mai et aujourd hui 30 juin pas de trace ni de suite,carte,neutre,Neutre,Aucune,0.0078,0.029,0.9633
page_NSIA,Sylvert Degnan,2025-06-26,moi carte crystal,carte,neutre,Neutre,Aucune,0.0128,0.0118,0.9754
page_NSIA,Diakaridia Yagabe Coulibaly,2025-06-26,pourquoi la production de carte n est pas automatique ca fait environ 1 mois j ai recu le message et me rend en agence la bas on me dit qu il vont m appeler jusqu a ce jour rien encore,carte,negatif,Très négatif,Très critique,0.95,0.0104,0.0396
page_NSIA,Diakaridia Yagabe Coulibaly,2025-06-26,pourquoi la production de carte n est pas automatique ca fait environ 1 mois j ai recu le message et me rend en agence la bas on me dit qu il vont m appeler jusqu a ce jour rien encore,agence,negatif,Très négatif,Très critique,0.95,0.0104,0.0396
page_NSIA,Milanho Lenoir Jean Marc,2025-06-19,mais le mieux serait de faire un don de 5000fr sur le compte de chacun des peres de vos clients la concretisation c est le plus important,service client,positif,Très positif,Aucune,0.0164,0.9694,0.0142
page_NSIA,Aimé Kaman,2025-06-19,merci mais revoyez votre politique de plafonnement de nos cartes magnetiques,carte,positif,Très négatif,Très critique,1.0,0.0,0.0
page_NSIA,Franck Herve Kinimo,2025-06-19,baissez le taux d interet des prets car la bceao a diminue son taux d interet sur lequel elle vous donne l argent,prêt,positif,Très positif,Aucune,0.0193,0.966,0.0147
page_NSIA,Taboa Cyrielle,2025-06-19,merci pour vos conseils,gestionnaire,positif,Très positif,Aucune,0.0135,0.9635,0.0229
page_NSIA,Vally Sanogo,2025-06-19,pourriez vous m envoyer une nouvelle carte car ma carte visa est perimee comment obtenir,carte,negatif,Très négatif,Très critique,1.0,0.0,0.0
page_NSIA,Marius Ourigbale,2025-06-19,je pense avoir trop patiente a la fin de ce mois ci je n ai pas acces a mon compte appeler le chef d agence nsia duekoue en meme temps,agence,negatif,Négatif,Critique,0.7016,0.0168,0.2816
page_NSIA,Nestor Yapo Asso,2025-06-19,pourquoi vous plafonne les retraits au gab pour quelqu un qui se deplace d une ville a une autre il est oblige d attendre le lendemain encore pour faire un autre retrait a quoi sert la carte magnetique alors,guichet,negatif,Très négatif,Très critique,0.9756,0.0104,0.014
page_NSIA,Nestor Yapo Asso,2025-06-19,pourquoi vous plafonne les retraits au gab pour quelqu un qui se deplace d une ville a une autre il est oblige d attendre le lendemain encore pour faire un autre retrait a quoi sert la carte magnetique alors,carte,negatif,Très négatif,Très critique,0.9756,0.0104,0.014
page_NSIA,Nestor Yapo Asso,2025-06-19,pourquoi vous plafonne les retraits au gab pour quelqu un qui se deplace d une ville a une autre il est oblige d attendre le lendemain encore pour faire un autre retrait a quoi sert la carte magnetique alors,retrait,negatif,Très négatif,Très critique,0.9756,0.0104,0.014
page_NSIA,Marius Ourigbale,2025-06-19,nsia banque pourquoi creez vous un autre compte courant sans l avis du client cela fait maintenant un an que je ne peux pas avoir acces a mon propre compte t sans l svis du client cela fait maintenant un an que je ne peux pas avoir acces a mon propre compte,service client,negatif,Très négatif,Très critique,0.9688,0.0095,0.0217
page_NSIA,Samba Cissé,2025-06-19,depuis j ai fait la resiliation de mon assurance epargne plus le delais de traitement,assurance,neutre,Très négatif,Très critique,0.9719,0.0109,0.0171
page_NSIA,Samba Cissé,2025-06-19,toujours quand je me plains vous dites que vous avez faits reclamation arrivee a un moment ca devient genant tout ca sans compter les longues attentes dans vos agences lorsqu on y va pour des problemes,agence,negatif,Très négatif,Très critique,0.9767,0.0114,0.0119
page_NSIA,Jean De Dieu Kokola,2025-06-19,tu as un soucis tu vas appeller le gestionnaire mais il ne vajamais decrocher,gestionnaire,negatif,Très négatif,Très critique,0.9713,0.0108,0.0179
page_NSIA,Sahi Dion,2025-07-03,nsia banque revoyez votre agence de divo sinon moi personnellement,agence,neutre,Très négatif,Très critique,1.0,0.0,0.0
page_NSIA,BarosLeîï Koné,2025-06-19,je vais jamais conseiller nsia banque meme a mon pire ennemi,gestionnaire,negatif,Très négatif,Très critique,1.0,0.0,0.0
page_NSIA,Adou Rachel,2025-06-12,la difference entre toutes les couleurs des cartes bancaires nsia,carte,neutre,Neutre,Aucune,0.0098,0.0157,0.9745
page_NSIA,Dingui James,2025-06-12,nsia ca fait plus de 6 mois que j attends ma carte d epargne nsia et depuis lors rien y a pas longtemps l agence nsia de daloa m a appele de venir prendre ma carte ils m ont dit qu ils l ont j ai ete stupefait et c est toujours comme ca en cote d ivoire les gens confondent toujours gagnoa et daloa je ne sais meme pas pourquoi alors qu a chaque fois qu ils m appelaient du siege nsia a abidjan je leur repetais toujours que j habitais gagnoa et que je suis la bas en tant que fonctionnaire sincerement il faut que vos agents soient serieux dans leur facon de travailler j ai meme entame la procedure de resiliation de cette carte parceque je n en veux plus,carte,negatif,Très négatif,Très critique,0.9757,0.0123,0.012
page_NSIA,Dingui James,2025-06-12,nsia ca fait plus de 6 mois que j attends ma carte d epargne nsia et depuis lors rien y a pas longtemps l agence nsia de daloa m a appele de venir prendre ma carte ils m ont dit qu ils l ont j ai ete stupefait et c est toujours comme ca en cote d ivoire les gens confondent toujours gagnoa et daloa je ne sais meme pas pourquoi alors qu a chaque fois qu ils m appelaient du siege nsia a abidjan je leur repetais toujours que j habitais gagnoa et que je suis la bas en tant que fonctionnaire sincerement il faut que vos agents soient serieux dans leur facon de travailler j ai meme entame la procedure de resiliation de cette carte parceque je n en veux plus,agence,negatif,Très négatif,Très critique,0.9757,0.0123,0.012
page_NSIA,Arnaud Traore,2025-06-12,j ai fait retrait depuis le 31 mai 2025 l argent n ai pas sortie j ai fait une reclamation depuis rien votre affaire la vraiment vous decourage trop les gens on peut meme pas conseille quelqu un a rejoindre cette banque,retrait,negatif,Très négatif,Très critique,0.9763,0.0111,0.0126
page_NSIA,Arnaud Traore,2025-06-12,j ai fait retrait depuis le 31 mai 2025 l argent n ai pas sortie j ai fait une reclamation depuis rien votre affaire la vraiment vous decourage trop les gens on peut meme pas conseille quelqu un a rejoindre cette banque,gestionnaire,negatif,Très négatif,Très critique,0.9763,0.0111,0.0126
